"step","time","part","epoch","loss","lr","detection_map","detection_map_50","detection_map_75","detection_map_small","detection_map_medium","detection_map_large","detection_mar_1","detection_mar_10","detection_mar_100","detection_mar_small","detection_mar_medium","detection_mar_large","detection_map_I","detection_mar_100_I","detection_map_II","detection_mar_100_II","detection_map_III","detection_mar_100_III","detection_map_aVR","detection_mar_100_aVR","detection_map_aVL","detection_mar_100_aVL","detection_map_aVF","detection_mar_100_aVF","detection_map_V1","detection_mar_100_V1","detection_map_V2","detection_mar_100_V2","detection_map_V3","detection_mar_100_V3","detection_map_V4","detection_mar_100_V4","detection_map_V5","detection_mar_100_V5","detection_map_V6","detection_mar_100_V6","detection_map_waveform","detection_mar_100_waveform"
4920,"2024-08-09 16:31:37.180181","train",4,0.28958237171173096,6.958156287748782e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
4960,"2024-08-09 16:32:45.714868","train",4,0.2391696274280548,6.951314828291532e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5000,"2024-08-09 16:33:51.561278","train",4,0.2772332727909088,6.943959493653551e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5040,"2024-08-09 16:34:57.177279","train",4,0.2547808885574341,6.936091378994055e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5080,"2024-08-09 16:36:08.627306","train",4,0.2701592445373535,6.927711655821717e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5120,"2024-08-09 16:37:17.894591","train",4,0.27599745988845825,6.918821571820227e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5160,"2024-08-09 16:38:28.316971","train",4,0.3018762767314911,6.909422450662529e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5200,"2024-08-09 16:39:36.977150","train",4,0.2976897358894348,6.899515691813728e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5240,"2024-08-09 16:40:47.695993","train",4,0.26094675064086914,6.889102770322727e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5280,"2024-08-09 16:42:03.569705","train",4,0.23835259675979614,6.878185236602595e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5320,"2024-08-09 16:43:17.884130","train",4,0.2668274939060211,6.866764716199726e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5360,"2024-08-09 16:44:25.355730","train",4,0.22149871289730072,6.854842909551804e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5400,"2024-08-09 16:45:35.156523","train",4,0.22904625535011292,6.842421591734618e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5440,"2024-08-09 16:46:44.602079","train",4,0.272774338722229,6.829502612197769e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5480,"2024-08-09 16:47:55.845777","train",4,0.2604830265045166,6.8160878944893e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5520,"2024-08-09 16:49:06.350728","train",4,0.20843438804149628,6.802179435969283e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5560,"2024-08-09 16:50:16.857898","train",4,0.21656028926372528,6.78777930751244e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5600,"2024-08-09 16:51:28.091444","train",4,0.28101062774658203,6.772889653199796e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5640,"2024-08-09 16:52:41.273925","train",4,0.2735883295536041,6.757512689999438e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5680,"2024-08-09 16:53:51.430664","train",4,0.2774627208709717,6.741650707436429e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5720,"2024-08-09 16:55:00.645413","train",4,0.23940157890319824,6.725306067251908e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5760,"2024-08-09 16:56:11.291378","train",4,0.22878268361091614,6.708481203051451e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5800,"2024-08-09 16:57:20.392644","train",4,0.2606181502342224,6.691178619942713e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5840,"2024-08-09 16:58:32.248371","train",4,0.2640100419521332,6.673400894162443e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5880,"2024-08-09 16:59:42.979186","train",4,0.19758982956409454,6.655150672692895e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5920,"2024-08-09 17:00:53.032659","train",4,0.2312297821044922,6.636430672867714e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5960,"2024-08-09 17:02:14.290991","train",4,0.20534265041351318,6.61724368196734e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6000,"2024-08-09 17:03:30.449207","train",4,0.25630033016204834,6.597592556804002e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6040,"2024-08-09 17:04:50.190636","train",4,0.22268281877040863,6.577480223296362e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6080,"2024-08-09 17:06:18.304591","train",4,0.22468051314353943,6.556909676033859e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6120,"2024-08-09 17:07:33.240957","train",4,0.2377014458179474,6.535883977830841e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6130,"2024-08-09 17:47:22.129319","train",4,"","",0.8108450770378113,0.9906971454620361,0.9809030294418335,0.8735809326171875,0.7822064161300659,0.8803853392601013,0.7491228580474854,0.8363983631134033,0.8363983631134033,0.8933489918708801,0.8084440231323242,0.9171355962753296,0.7625579833984375,0.78268963098526,0.8903759121894836,0.9106423258781433,0.9678089618682861,0.9867149591445923,0.7928969264030457,0.7968572974205017,0.82541823387146,0.8620631694793701,0.8926350474357605,0.9205448627471924,0.7910096645355225,0.806662917137146,0.8856658935546875,0.91987144947052,0.7967044115066528,0.8271108865737915,0.5850984454154968,0.5962297916412354,0.7660292387008667,0.8097392916679382,0.7043998837471008,0.7369164824485779,0.8803853392601013,0.9171355962753296
6130,"2024-08-09 17:51:47.768327","val",4,"","",0.8157017230987549,0.9968321919441223,0.9864050149917603,0.8783978819847107,0.7877984642982483,0.878742516040802,0.7495896816253662,0.8368656635284424,0.8368656635284424,0.8941992521286011,0.8088060021400452,0.9174022078514099,0.7711855173110962,0.7863057255744934,0.8959686756134033,0.9101683497428894,0.9680394530296326,0.9861237406730652,0.7932482957839966,0.79713374376297,0.8326312303543091,0.8619199395179749,0.9016069769859314,0.9210191369056702,0.7979876399040222,0.8061419725418091,0.8873911499977112,0.9225659966468811,0.8051033020019531,0.8262056708335876,0.5902190208435059,0.5964513421058655,0.7724156379699707,0.810373067855835,0.709583044052124,0.7374431490898132,0.878742516040802,0.9174022078514099
6160,"2024-08-09 17:52:56.049570","train",5,0.25392359495162964,6.514406259270528e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6200,"2024-08-09 17:54:11.950896","train",5,0.208917498588562,6.492479718238894e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6240,"2024-08-09 17:55:31.801730","train",5,0.21606327593326569,6.470107619448519e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6280,"2024-08-09 17:56:47.439072","train",5,0.2249564826488495,6.4472932939525e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6320,"2024-08-09 17:58:00.970254","train",5,0.19690439105033875,6.424040138648475e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6360,"2024-08-09 17:59:16.044570","train",5,0.2685299515724182,6.400351615772857e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6400,"2024-08-09 18:00:33.916146","train",5,0.20820048451423645,6.376231252385314e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6440,"2024-08-09 18:01:45.951125","train",5,0.19271790981292725,6.351682639843633e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6480,"2024-08-09 18:03:01.897473","train",5,0.20247499644756317,6.32670943326898e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6520,"2024-08-09 18:04:21.108708","train",5,0.19624681770801544,6.301315351001679e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6560,"2024-08-09 18:05:35.743161","train",5,0.19079992175102234,6.275504174047579e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6600,"2024-08-09 18:06:51.757466","train",5,0.22798241674900055,6.249279745515082e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6640,"2024-08-09 18:08:04.753929","train",5,0.20184990763664246,6.222645970042941e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6680,"2024-08-09 18:09:17.728478","train",5,0.19470202922821045,6.195606813218878e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6720,"2024-08-09 18:10:32.270192","train",5,0.17733636498451233,6.168166300989129e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6760,"2024-08-09 18:11:46.840420","train",5,0.18369904160499573,6.140328519059027e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6800,"2024-08-09 18:13:04.995133","train",5,0.2033955156803131,6.112097612284649e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6840,"2024-08-09 18:14:17.936049","train",5,0.19719038903713226,6.083477784055686e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6880,"2024-08-09 18:15:34.783323","train",5,0.19833911955356598,6.0544732956695854e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6920,"2024-08-09 18:16:45.731551","train",5,0.2045295387506485,6.0250884656970666e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6960,"2024-08-09 18:17:56.667692","train",5,0.18644210696220398,5.9953276693391255e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7000,"2024-08-09 18:19:11.713149","train",5,0.20796985924243927,5.965195337775589e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7040,"2024-08-09 18:20:24.671286","train",5,0.2408081740140915,5.934695957505343e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7080,"2024-08-09 18:21:37.101548","train",5,0.18034151196479797,5.9038340696783305e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7120,"2024-08-09 18:22:51.826044","train",5,0.18770605325698853,5.8726142694193944e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7160,"2024-08-09 18:24:03.067795","train",5,0.23512154817581177,5.841041205144103e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7200,"2024-08-09 18:25:17.920078","train",5,0.20983034372329712,5.809119577866629e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7240,"2024-08-09 18:26:31.615089","train",5,0.22452303767204285,5.776854140499805e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7280,"2024-08-09 18:27:47.458864","train",5,0.1702200323343277,5.7442496971474386e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7320,"2024-08-09 18:29:02.058359","train",5,0.19558849930763245,5.711311102389023e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7356,"2024-08-09 19:09:07.162127","train",5,"","",0.846333384513855,0.9945682883262634,0.9897037148475647,0.8680535554885864,0.8324346542358398,0.9062619805335999,0.785677433013916,0.8741073608398438,0.8741073608398438,0.8877242803573608,0.8627349138259888,0.9356091618537903,0.8939056992530823,0.9161675572395325,0.9128245115280151,0.9370006918907166,0.7974303364753723,0.8100045919418335,0.9177448749542236,0.9420896768569946,0.8421642184257507,0.8701903223991394,0.8975170850753784,0.9232386350631714,0.8202552795410156,0.8434977531433105,0.8608071208000183,0.9052650332450867,0.710719108581543,0.7366920113563538,0.838870644569397,0.8612417578697205,0.871168315410614,0.9215447902679443,0.7326651811599731,0.7608540654182434,0.9062619805335999,0.9356091618537903
7356,"2024-08-09 19:13:43.193816","val",5,"","",0.8510994911193848,0.9976216554641724,0.9957869052886963,0.8731558918952942,0.838006317615509,0.902769148349762,0.7872296571731567,0.8754882216453552,0.8754882216453552,0.8878753185272217,0.8649479150772095,0.9331892728805542,0.8998209238052368,0.9168789982795715,0.918326735496521,0.9359645247459412,0.8013200759887695,0.8107825517654419,0.9192250967025757,0.9438125491142273,0.8498784899711609,0.8710646033287048,0.9046133160591125,0.9230208992958069,0.8212130069732666,0.8448589444160461,0.8649870157241821,0.9086441993713379,0.715358316898346,0.7397179007530212,0.8406785726547241,0.8618744015693665,0.8871729373931885,0.9282074570655823,0.7389300465583801,0.7633302807807922,0.902769148349762,0.9331892728805542
7360,"2024-08-09 19:13:58.176742","train",6,0.2033875435590744,5.678043260556917e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7400,"2024-08-09 19:15:19.391071","train",6,0.19883906841278076,5.644451125006125e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7440,"2024-08-09 19:16:33.547082","train",6,0.20176932215690613,5.61053969737678e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7480,"2024-08-09 19:17:49.561543","train",6,0.1911126971244812,5.576314026849426e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7520,"2024-08-09 19:19:00.619900","train",6,0.17964597046375275,5.5417792093932404e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7560,"2024-08-09 19:20:16.386209","train",6,0.1742420345544815,5.506940387007263e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7600,"2024-08-09 19:21:27.864254","train",6,0.1863308846950531,5.471802746954804e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7640,"2024-08-09 19:22:45.030859","train",6,0.1713215410709381,5.436371520991084e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7680,"2024-08-09 19:23:56.532224","train",6,0.17439524829387665,5.400651984584271e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7720,"2024-08-09 19:25:19.843997","train",6,0.17646172642707825,5.3646494561299866e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7760,"2024-08-09 19:26:42.081291","train",6,0.1799076944589615,5.3283692961594456e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7800,"2024-08-09 19:28:06.910980","train",6,0.2257615625858307,5.291816906541303e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7840,"2024-08-09 19:29:19.782096","train",6,0.16592542827129364,5.254997729677352e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7880,"2024-08-09 19:30:34.169972","train",6,0.18348316848278046,5.217917247692191e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7920,"2024-08-09 19:31:48.005818","train",6,0.1823907196521759,5.1805809816169705e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7960,"2024-08-09 19:33:02.095489","train",6,0.1659310758113861,5.142994490567349e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8000,"2024-08-09 19:34:19.867615","train",6,0.16562779247760773,5.105163370915779e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8040,"2024-08-09 19:35:34.540540","train",6,0.1715867668390274,5.067093255458245e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8080,"2024-08-09 19:36:46.339359","train",6,0.1608162522315979,5.0287898125755815e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8120,"2024-08-09 19:37:59.255610","train",6,0.20973911881446838,4.9902587453894805e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8160,"2024-08-09 19:39:13.874425","train",6,0.17766253650188446,4.95150579091335e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8200,"2024-08-09 19:40:31.039090","train",6,0.16957621276378632,4.912536719198097e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8240,"2024-08-09 19:41:42.423557","train",6,0.15675637125968933,4.87335733247302e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8280,"2024-08-09 19:42:55.119234","train",6,0.1530219465494156,4.833973464281882e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8320,"2024-08-09 19:44:10.946103","train",6,0.15875348448753357,4.7943909786143494e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8360,"2024-08-09 19:45:26.360952","train",6,0.1510431468486786,4.754615769032876e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8400,"2024-08-09 19:46:41.310248","train",6,0.18134084343910217,4.71465375779519e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8440,"2024-08-09 19:47:54.182248","train",6,0.16691908240318298,4.6745108949725185e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8480,"2024-08-09 19:49:09.820532","train",6,0.17686085402965546,4.634193157563653e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8520,"2024-08-09 19:50:24.167849","train",6,0.2065037339925766,4.5937065486050255e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8560,"2024-08-09 19:51:37.114142","train",6,0.17517440021038055,4.553057096276885e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8582,"2024-08-09 20:30:50.575101","train",6,"","",0.8624300360679626,0.9945439100265503,0.9900082349777222,0.806252658367157,0.8757893443107605,0.9107279181480408,0.7983243465423584,0.8866085410118103,0.8866085410118103,0.8480672836303711,0.893953800201416,0.9361244440078735,0.6528045535087585,0.7043008208274841,0.7833227515220642,0.8453088998794556,0.9826306104660034,0.9945921301841736,0.8969665765762329,0.8996785879135132,0.959742546081543,0.9813224077224731,0.9882603883743286,0.9980562329292297,0.8439918756484985,0.8661139607429504,0.97343909740448,0.9884801506996155,0.8398104310035706,0.8711035251617432,0.7645373344421387,0.7799295783042908,0.9167031049728394,0.948334276676178,0.6986530423164368,0.7125656604766846,0.9107279181480408,0.9361244440078735
8582,"2024-08-09 20:35:07.675110","val",6,"","",0.8682364225387573,0.998370349407196,0.9957461953163147,0.8152156472206116,0.8814443945884705,0.9084267616271973,0.7995476722717285,0.8877021074295044,0.8877021074295044,0.8504473567008972,0.8950308561325073,0.9335077404975891,0.6672956347465515,0.7109190225601196,0.7900269031524658,0.8459281325340271,0.9883244037628174,0.9944949746131897,0.8989406228065491,0.8996815085411072,0.968818187713623,0.9826660752296448,0.9973948001861572,0.9989081025123596,0.845825731754303,0.8675159215927124,0.9766914248466492,0.9907188415527344,0.8495205044746399,0.873202919960022,0.7657006978988647,0.7804367542266846,0.9282960891723633,0.9505459666252136,0.7018116116523743,0.7116014361381531,0.9084267616271973,0.9335077404975891
8600,"2024-08-09 20:35:49.668860","train",7,0.1674548238515854,4.512250853005754e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8640,"2024-08-09 20:37:07.271564","train",7,0.1670481264591217,4.4712938945632516e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8680,"2024-08-09 20:38:28.180565","train",7,0.14636102318763733,4.430192319161468e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8720,"2024-08-09 20:39:41.497690","train",7,0.17117123305797577,4.388952246544966e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8760,"2024-08-09 20:40:53.873833","train",7,0.15971703827381134,4.347579817079604e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8800,"2024-08-09 20:42:07.546865","train",7,0.15037253499031067,4.306081190838271e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8840,"2024-08-09 20:43:21.456558","train",7,0.17540982365608215,4.264462546683698e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8880,"2024-08-09 20:44:37.612126","train",7,0.1413354128599167,4.2227300813484664e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8920,"2024-08-09 20:45:50.323379","train",7,0.15364079177379608,4.180890008512354e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8960,"2024-08-09 20:47:04.549637","train",7,0.15047003328800201,4.138948557877163e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9000,"2024-08-09 20:48:20.272736","train",7,0.15436220169067383,4.096911974239159e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9040,"2024-08-09 20:49:35.786804","train",7,0.16223827004432678,4.054786516559265e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9080,"2024-08-09 20:50:47.527074","train",7,0.1539958119392395,4.012578457031142e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9120,"2024-08-09 20:52:00.914957","train",7,0.14576455950737,3.970294080147303e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9160,"2024-08-09 20:53:13.631649","train",7,0.14760221540927887,3.9279396817633976e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9200,"2024-08-09 20:54:26.546803","train",7,0.16002357006072998,3.885521568160797e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9240,"2024-08-09 20:55:38.664445","train",7,0.1650824099779129,3.8430460551076364e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9280,"2024-08-09 20:56:51.706243","train",7,0.14360910654067993,3.8005194669184363e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9320,"2024-08-09 20:58:06.593421","train",7,0.12856179475784302,3.757948135512461e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9360,"2024-08-09 20:59:17.842988","train",7,0.16723015904426575,3.715338399470928e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9400,"2024-08-09 21:00:31.963585","train",7,0.14988034963607788,3.672696603093251e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9440,"2024-08-09 21:01:45.844666","train",7,0.1507098376750946,3.630029095452404e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9480,"2024-08-09 21:02:58.615271","train",7,0.14912772178649902,3.587342229449595e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9520,"2024-08-09 21:04:10.309715","train",7,0.1323060244321823,3.54464236086836e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9560,"2024-08-09 21:05:25.460705","train",7,0.14966537058353424,3.5019358474282306e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9600,"2024-08-09 21:06:39.043312","train",7,0.1322881281375885,3.4592290478381125e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9640,"2024-08-09 21:07:50.271583","train",7,0.14287243783473969,3.416528320849515e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9680,"2024-08-09 21:09:03.752775","train",7,0.14024311304092407,3.373840024309783e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9720,"2024-08-09 21:10:16.689115","train",7,0.1288018822669983,3.33117051421545e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9760,"2024-08-09 21:11:30.127339","train",7,0.1419597715139389,3.2885261437658714e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9800,"2024-08-09 21:12:41.374138","train",7,0.14570675790309906,3.245913262417288e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9808,"2024-08-09 21:50:57.980344","train",7,"","",0.8823736906051636,0.9930329918861389,0.9897761940956116,0.7536101341247559,0.9211117029190063,0.9200222492218018,0.8138486742973328,0.8996851444244385,0.8996851444244385,0.7690202593803406,0.9380887746810913,0.9460474252700806,0.5941900014877319,0.6010458469390869,0.8641625046730042,0.8875771760940552,0.802478015422821,0.8184378147125244,0.996900737285614,0.9995765686035156,0.9000666737556458,0.918692946434021,0.8872295022010803,0.8968777060508728,0.9737620949745178,0.9902912974357605,0.9029417037963867,0.9341462254524231,0.8894383907318115,0.8989490270614624,0.9907125234603882,0.9950104355812073,0.8745174407958984,0.9143105149269104,0.8744364380836487,0.8949441313743591,0.9200222492218018,0.9460474252700806
9808,"2024-08-09 21:55:15.850733","val",7,"","",0.8885048627853394,0.9991354942321777,0.996593713760376,0.7592839598655701,0.9282523989677429,0.918439507484436,0.8145657181739807,0.9003823399543762,0.9003823399543762,0.7695935964584351,0.9391012191772461,0.94427889585495,0.5995049476623535,0.6009098887443542,0.8716272115707397,0.8877161145210266,0.8067197203636169,0.8201546669006348,0.9989004731178284,0.9995905160903931,0.9062414765357971,0.9210646152496338,0.8954969644546509,0.8974067568778992,0.9825875163078308,0.9907188415527344,0.9119198322296143,0.9347588419914246,0.8987348675727844,0.8998180031776428,0.9921365976333618,0.9952684044837952,0.884774386882782,0.9163784980773926,0.8834795951843262,0.8969062566757202,0.918439507484436,0.94427889585495
