"step","time","part","epoch","loss","lr","detection_map","detection_map_50","detection_map_75","detection_map_small","detection_map_medium","detection_map_large","detection_mar_1","detection_mar_10","detection_mar_100","detection_mar_small","detection_mar_medium","detection_mar_large","detection_map_I","detection_mar_100_I","detection_map_II","detection_mar_100_II","detection_map_III","detection_mar_100_III","detection_map_aVR","detection_mar_100_aVR","detection_map_aVL","detection_mar_100_aVL","detection_map_aVF","detection_mar_100_aVF","detection_map_V1","detection_mar_100_V1","detection_map_V2","detection_mar_100_V2","detection_map_V3","detection_mar_100_V3","detection_map_V4","detection_mar_100_V4","detection_map_V5","detection_mar_100_V5","detection_map_V6","detection_mar_100_V6","detection_map_waveform","detection_mar_100_waveform"
9840,"2024-08-09 21:56:28.602792","train",8,0.14246021211147308,3.203338214937426e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9880,"2024-08-09 21:57:43.043547","train",8,0.15448996424674988,3.1608073404608014e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9920,"2024-08-09 21:58:55.750554","train",8,0.1346537470817566,3.1183269715448776e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9960,"2024-08-09 22:00:10.941289","train",8,0.1687694787979126,3.075903433227178e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10000,"2024-08-09 22:01:24.345230","train",8,0.1489490270614624,3.033543042083545e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10040,"2024-08-09 22:02:40.049820","train",8,0.1355200707912445,2.9912521052876272e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10080,"2024-08-09 22:03:51.918336","train",8,0.13590240478515625,2.949036919671801e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10120,"2024-08-09 22:05:05.456135","train",8,0.14803268015384674,2.906903770789608e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10160,"2024-08-09 22:06:24.672402","train",8,0.13576890528202057,2.8648589319798738e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10200,"2024-08-09 22:07:43.140865","train",8,0.13349145650863647,2.822908663432661e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10240,"2024-08-09 22:08:59.527711","train",8,0.12658797204494476,2.781059211257163e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10280,"2024-08-09 22:10:15.359345","train",8,0.13982199132442474,2.7393168065517016e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10320,"2024-08-09 22:11:27.674435","train",8,0.14283572137355804,2.6976876644759596e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10360,"2024-08-09 22:12:43.680256","train",8,0.1487882435321808,2.656177983325585e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10400,"2024-08-09 22:13:56.752965","train",8,0.13219067454338074,2.6147939436093108e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10440,"2024-08-09 22:15:13.916928","train",8,0.15567918121814728,2.5735417071287147e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10480,"2024-08-09 22:16:23.864225","train",8,0.12918876111507416,2.5324274160607685e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10520,"2024-08-09 22:17:36.048318","train",8,0.14711013436317444,2.4914571920433154e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10560,"2024-08-09 22:18:50.409950","train",8,0.13639776408672333,2.450637135263595e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10600,"2024-08-09 22:20:05.295632","train",8,0.14593346416950226,2.4099733235499665e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10640,"2024-08-09 22:21:05.934014","train",8,0.13312093913555145,2.3694718114669658e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10680,"2024-08-09 22:22:01.760680","train",8,0.12272518873214722,2.3291386294138168e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10720,"2024-08-09 22:23:02.664806","train",8,0.14152352511882782,2.2889797827265527e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10760,"2024-08-09 22:24:06.004569","train",8,0.14064088463783264,2.249001250783853e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10800,"2024-08-09 22:25:13.091704","train",8,0.1483176052570343,2.209208986116765e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10840,"2024-08-09 22:26:16.596765","train",8,0.14196401834487915,2.169608913522406e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10880,"2024-08-09 22:27:19.844630","train",8,0.13501180708408356,2.130206929181801e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10920,"2024-08-09 22:28:22.458364","train",8,0.12942828238010406,2.0910088997819867e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10960,"2024-08-09 22:29:22.376476","train",8,0.12478790432214737,2.052020661642496e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11000,"2024-08-09 22:30:23.404495","train",8,0.1345478743314743,2.013248019846377e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11034,"2024-08-09 23:03:51.504518","train",8,"","",0.858004093170166,0.9930388331413269,0.9890177845954895,0.706501841545105,0.9015360474586487,0.9207234382629395,0.7925096750259399,0.877529501914978,0.877529501914978,0.7197906374931335,0.9223695993423462,0.9471850991249084,0.5940417051315308,0.5999234914779663,0.728523850440979,0.7589791417121887,0.7969399690628052,0.8004693388938904,0.8964467644691467,0.903035581111908,0.9079131484031677,0.9381000995635986,0.8853573799133301,0.8960461020469666,0.9152556657791138,0.9481199979782104,0.9577106833457947,0.9778633713722229,0.8892423510551453,0.898591935634613,0.8996647596359253,0.92612624168396,0.9560837745666504,0.9787153601646423,0.8061496615409851,0.8347278237342834,0.9207234382629395,0.9471850991249084
11034,"2024-08-09 23:08:22.041255","val",8,"","",0.8634514212608337,0.9991556406021118,0.9958621263504028,0.7106834053993225,0.9083148241043091,0.9179849624633789,0.7928929924964905,0.877795398235321,0.877795398235321,0.7197755575180054,0.9230208992958069,0.9448248147964478,0.5990098714828491,0.5999544858932495,0.734098494052887,0.7590537071228027,0.7989418506622314,0.8003184795379639,0.8985475897789001,0.9030027389526367,0.9170217514038086,0.940036416053772,0.8933284878730774,0.8967697620391846,0.923208475112915,0.9481346607208252,0.9611384272575378,0.9793903827667236,0.8973528146743774,0.8989990949630737,0.9023739695549011,0.925568699836731,0.9680132865905762,0.9814831614494324,0.8138485550880432,0.8338034749031067,0.9179849624633789,0.9448248147964478
11040,"2024-08-09 23:08:44.361515","train",9,0.12890464067459106,1.974696747375843e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11080,"2024-08-09 23:10:03.799246","train",9,0.16032487154006958,1.9363725842527292e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11120,"2024-08-09 23:11:26.594667","train",9,0.12326633930206299,1.8982812366838348e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11160,"2024-08-09 23:12:38.022845","train",9,0.1517810970544815,1.8604283762113098e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11200,"2024-08-09 23:13:53.354683","train",9,0.12735505402088165,1.8228196388681968e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11240,"2024-08-09 23:15:12.029579","train",9,0.16519460082054138,1.785460624339271e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11280,"2024-08-09 23:16:25.207533","train",9,0.13297975063323975,1.748356895127283e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11320,"2024-08-09 23:17:43.048948","train",9,0.14922194182872772,1.7115139757247328e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11360,"2024-08-09 23:19:03.111439","train",9,0.1257498860359192,1.6749373517913222e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11400,"2024-08-09 23:20:18.651568","train",9,0.12977468967437744,1.638632469337171e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11440,"2024-08-09 23:21:34.024484","train",9,0.1512599140405655,1.6026047339119433e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11480,"2024-08-09 23:22:52.782874","train",9,0.14097528159618378,1.5668595097999968e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11520,"2024-08-09 23:24:08.219715","train",9,0.14230799674987793,1.5314021192216818e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11560,"2024-08-09 23:25:24.808252","train",9,0.12270866334438324,1.4962378415408973e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11600,"2024-08-09 23:26:41.211247","train",9,0.12156207859516144,1.4613719124790241e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11640,"2024-08-09 23:27:55.918173","train",9,0.13007435202598572,1.4268095233353722e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11680,"2024-08-09 23:29:12.568940","train",9,0.1270611584186554,1.3925558202142196e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11720,"2024-08-09 23:30:30.392903","train",9,0.1288510262966156,1.3586159032586045e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11760,"2024-08-09 23:31:46.157321","train",9,0.12335102260112762,1.3249948258909372e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11800,"2024-08-09 23:33:03.626166","train",9,0.15735627710819244,1.2916975940605895e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11840,"2024-08-09 23:34:25.696631","train",9,0.13091570138931274,1.2587291654985378e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11880,"2024-08-09 23:35:44.054410","train",9,0.14390429854393005,1.2260944489791925e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11920,"2024-08-09 23:37:04.373504","train",9,0.11865504831075668,1.1937983035895113e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11960,"2024-08-09 23:38:25.636294","train",9,0.1226501613855362,1.1618455380055206e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12000,"2024-08-09 23:39:43.337525","train",9,0.14026641845703125,1.1302409097763333e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12040,"2024-08-09 23:40:56.985957","train",9,0.11191630363464355,1.098989124615778e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12080,"2024-08-09 23:42:18.031171","train",9,0.16153603792190552,1.068094835701758e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12120,"2024-08-09 23:43:33.442412","train",9,0.13198408484458923,1.0375626429834203e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12160,"2024-08-09 23:44:50.992409","train",9,0.15928784012794495,1.0073970924962548e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12200,"2024-08-09 23:46:10.232969","train",9,0.12213828414678574,9.776026756852194e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12240,"2024-08-09 23:47:23.190511","train",9,0.13563328981399536,9.481838287359985e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12260,"2024-08-10 00:26:33.787634","train",9,"","",0.8500098586082458,0.9953398704528809,0.9913108348846436,0.7152343988418579,0.886336088180542,0.9273999333381653,0.7842053771018982,0.8696492910385132,0.8696492910385132,0.7307832837104797,0.9069174528121948,0.9508341550827026,0.5942085385322571,0.6040814518928528,0.7545682787895203,0.7876307368278503,0.7969264984130859,0.8006377220153809,0.9049535393714905,0.9251262545585632,0.8926630616188049,0.9154481887817383,0.8801747560501099,0.8941431641578674,0.9228484630584717,0.9462119340896606,0.9338170886039734,0.961884617805481,0.8965375423431396,0.8990459442138672,0.909575879573822,0.9323402047157288,0.8387271761894226,0.8807560801506042,0.7977274656295776,0.8073006272315979,0.9273999333381653,0.9508341550827026
12260,"2024-08-10 00:30:46.871006","val",9,"","",0.8536608815193176,0.9991582632064819,0.9958767890930176,0.7193930745124817,0.8906190395355225,0.9238408803939819,0.7846494913101196,0.8699893355369568,0.8699893355369568,0.730588436126709,0.9077444076538086,0.9483962655067444,0.5993247628211975,0.6035487055778503,0.7598816156387329,0.7875341176986694,0.7989729046821594,0.8006824254989624,0.9067124724388123,0.925159215927124,0.9018910527229309,0.9172884225845337,0.8893737196922302,0.8951319456100464,0.9254691004753113,0.9485441446304321,0.9315579533576965,0.9615104794502258,0.8985083103179932,0.899272084236145,0.9106135964393616,0.9322111010551453,0.8510382175445557,0.8845769166946411,0.8004068732261658,0.8060054779052734,0.9238408803939819,0.9483962655067444
12280,"2024-08-10 00:31:44.480734","train",10,0.138265460729599,9.191449319144822e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12320,"2024-08-10 00:32:57.353041","train",10,0.11583827435970306,8.904903089145733e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12360,"2024-08-10 00:34:11.907369","train",10,0.11712364107370377,8.622242262144229e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12400,"2024-08-10 00:35:23.724617","train",10,0.1266511082649231,8.343508924411763e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12440,"2024-08-10 00:36:35.802020","train",10,0.12508471310138702,8.068744577443414e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12480,"2024-08-10 00:37:49.924047","train",10,0.12684576213359833,7.79799013177855e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12520,"2024-08-10 00:39:00.763329","train",10,0.11313765496015549,7.531285900909578e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12560,"2024-08-10 00:40:12.013940","train",10,0.13251455128192902,7.268671595279507e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12600,"2024-08-10 00:41:27.507839","train",10,0.1359846293926239,7.010186316369329e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12640,"2024-08-10 00:42:34.692971","train",10,0.12722185254096985,6.755868550876095e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12680,"2024-08-10 00:43:51.349813","train",10,0.13050220906734467,6.505756164982523e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12720,"2024-08-10 00:45:05.365616","train",10,0.12253174185752869,6.259886398718916e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12760,"2024-08-10 00:46:19.411226","train",10,0.14427423477172852,6.018295860418443e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12800,"2024-08-10 00:47:29.881204","train",10,0.11796270310878754,5.781020521266385e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12840,"2024-08-10 00:48:46.295253","train",10,0.11387448757886887,5.548095709944267e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12880,"2024-08-10 00:50:00.879348","train",10,0.12235866487026215,5.319556107369633e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12920,"2024-08-10 00:51:14.310150","train",10,0.2019805759191513,5.095435741532353e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
12960,"2024-08-10 00:52:22.912626","train",10,0.11980730295181274,4.875767982428046e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13000,"2024-08-10 00:53:36.833302","train",10,0.12042379379272461,4.660585537089501e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13040,"2024-08-10 00:54:53.027406","train",10,0.16668477654457092,4.449920444716876e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13080,"2024-08-10 00:56:11.518141","train",10,0.1373792290687561,4.2438040719072155e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13120,"2024-08-10 00:57:26.404800","train",10,0.11884830892086029,4.042267107984241e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13160,"2024-08-10 00:58:44.786663","train",10,0.12647974491119385,3.8453395604288636e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13200,"2024-08-10 01:00:01.050297","train",10,0.13132452964782715,3.6530507504113112e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13240,"2024-08-10 01:01:16.724434","train",10,0.1443256437778473,3.4654293084253993e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13280,"2024-08-10 01:02:30.540346","train",10,0.12747690081596375,3.2825031700256407e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13320,"2024-08-10 01:03:49.172688","train",10,0.11236844956874847,3.1042995716678117e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13360,"2024-08-10 01:05:08.006455","train",10,0.13918143510818481,2.9308450466536702e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13400,"2024-08-10 01:06:23.228600","train",10,0.11791063100099564,2.76216542118031e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13440,"2024-08-10 01:07:36.183602","train",10,0.12833890318870544,2.5982858104947873e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13480,"2024-08-10 01:08:50.204981","train",10,0.11615583300590515,2.439230615154684e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13486,"2024-08-10 01:47:38.361448","train",10,"","",0.8504053950309753,0.9945778846740723,0.9913241267204285,0.7106939554214478,0.8882883191108704,0.9285928606987,0.7842281460762024,0.8695109486579895,0.8695109486579895,0.7233074903488159,0.9091191291809082,0.9516478776931763,0.5939916372299194,0.6003571152687073,0.7412928342819214,0.769784688949585,0.7967973947525024,0.7997806072235107,0.9024801850318909,0.9200397729873657,0.8959438800811768,0.9188357591629028,0.8623538017272949,0.8835416436195374,0.9393707513809204,0.9611550569534302,0.9236652255058289,0.9528850317001343,0.8910017609596252,0.8997959494590759,0.9078542590141296,0.930478036403656,0.8740285038948059,0.9136370420455933,0.7978966236114502,0.8017039895057678,0.9285928606987,0.9516478776931763
13486,"2024-08-10 01:52:04.699119","val",10,"","",0.8544299602508545,0.9991616010665894,0.9958792924880981,0.7152126431465149,0.893011748790741,0.9248458743095398,0.7849391102790833,0.8700829148292542,0.8700829148292542,0.723347008228302,0.9102011919021606,0.9492265582084656,0.5992735028266907,0.6005459427833557,0.7474970817565918,0.7696769833564758,0.7988673448562622,0.7998180389404297,0.9053202867507935,0.9207916259765625,0.9046478271484375,0.9209735989570618,0.869877278804779,0.8836669921875,0.9399110674858093,0.9624204039573669,0.9253368973731995,0.9537306427955627,0.89901202917099,0.9001820087432861,0.908334493637085,0.930391252040863,0.8853027820587158,0.917561411857605,0.7993632555007935,0.8020927906036377,0.9248458743095398,0.9492265582084656
13520,"2024-08-10 01:53:21.680364","train",11,0.13125915825366974,2.2850235173949937e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13560,"2024-08-10 01:54:38.320071","train",11,0.12412945926189423,2.135687477602012e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13600,"2024-08-10 01:55:54.481969","train",11,0.12787432968616486,1.991244730894678e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13640,"2024-08-10 01:57:11.292434","train",11,0.12753206491470337,1.8517167838139427e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13680,"2024-08-10 01:58:28.360518","train",11,0.12176310271024704,1.7171244111205647e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13720,"2024-08-10 01:59:45.645433","train",11,0.11555396765470505,1.5874876527018997e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13760,"2024-08-10 02:01:02.841054","train",11,0.11963729560375214,1.4628258105881086e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13800,"2024-08-10 02:02:14.314702","train",11,0.12526707351207733,1.3431574460781982e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13840,"2024-08-10 02:03:37.616320","train",11,0.1349121630191803,1.2285003769763834e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13880,"2024-08-10 02:04:48.428274","train",11,0.12076695263385773,1.1188716749391249e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13920,"2024-08-10 02:06:03.815231","train",11,0.12119095027446747,1.0142876629332974e-06,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13960,"2024-08-10 02:07:18.990966","train",11,0.11543871462345123,9.147639128057919e-07,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14000,"2024-08-10 02:08:33.100246","train",11,0.11808572709560394,8.203152429649811e-07,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14040,"2024-08-10 02:09:47.748031","train",11,0.14307381212711334,7.309557161743501e-07,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14080,"2024-08-10 02:11:05.147948","train",11,0.1385715901851654,6.466986374586602e-07,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14120,"2024-08-10 02:12:17.787195","train",11,0.11202885210514069,5.675565521229235e-07,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14160,"2024-08-10 02:13:32.760238","train",11,0.12234076857566833,4.935412438844691e-07,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14200,"2024-08-10 02:14:44.889755","train",11,0.12665313482284546,4.2466373311845415e-07,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14240,"2024-08-10 02:16:00.757475","train",11,0.11984632164239883,3.609342752169909e-07,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14280,"2024-08-10 02:17:15.770141","train",11,0.12459243834018707,3.0236235906219593e-07,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14320,"2024-08-10 02:18:28.218701","train",11,0.13828878104686737,2.489567056133461e-07,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14360,"2024-08-10 02:19:40.124744","train",11,0.12119156867265701,2.0072526660841093e-07,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14400,"2024-08-10 02:20:57.776927","train",11,0.11570943892002106,1.5767522338007147e-07,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14440,"2024-08-10 02:22:11.673410","train",11,0.12667445838451385,1.1981298578647866e-07,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14480,"2024-08-10 02:23:25.809505","train",11,0.1315591037273407,8.714419125686255e-08,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14520,"2024-08-10 02:24:42.152444","train",11,0.12896478176116943,5.967370395217208e-08,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14560,"2024-08-10 02:25:53.810683","train",11,0.14797359704971313,3.740561404081516e-08,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14600,"2024-08-10 02:27:19.498860","train",11,0.158086895942688,2.034323708967771e-08,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14640,"2024-08-10 02:28:38.030018","train",11,0.11892909556627274,8.489113570441006e-09,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14680,"2024-08-10 02:29:57.114891","train",11,0.1292257308959961,1.845008481349167e-09,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14712,"2024-08-10 03:09:49.359162","train",11,"","",0.8489314317703247,0.9945814609527588,0.989812433719635,0.7111486792564392,0.8861725330352783,0.9271103143692017,0.7821281552314758,0.8673872351646423,0.8673872351646423,0.7232505083084106,0.9061391353607178,0.9510305523872375,0.5940232872962952,0.6002550721168518,0.7416713833808899,0.7698280811309814,0.7977513670921326,0.7996683716773987,0.8998885750770569,0.9123564958572388,0.8906468749046326,0.9096117615699768,0.8670811057090759,0.8863272070884705,0.9483464956283569,0.9720524549484253,0.9140968322753906,0.9426304697990417,0.8908706307411194,0.8996122479438782,0.8974272608757019,0.9215090870857239,0.8693293333053589,0.9091219902038574,0.7978655099868774,0.8020305037498474,0.9271103143692017,0.9510305523872375
14712,"2024-08-10 03:14:20.077265","val",11,"","",0.8534426689147949,0.9991615414619446,0.9958776235580444,0.7155048847198486,0.89168381690979,0.9230854511260986,0.7827605605125427,0.8678624033927917,0.8678624033927917,0.7232484221458435,0.9071276783943176,0.9483166337013245,0.5992735028266907,0.6004549860954285,0.7483502626419067,0.7694267630577087,0.798891007900238,0.7998635172843933,0.9013956785202026,0.9123749136924744,0.8992697596549988,0.911191999912262,0.8750272393226624,0.8867607116699219,0.9560997486114502,0.9738853573799133,0.9161151647567749,0.9442220330238342,0.8989914059638977,0.8999544978141785,0.8977232575416565,0.9206096529960632,0.8811702728271484,0.9131483435630798,0.7993619441986084,0.8020018339157104,0.9230854511260986,0.9483166337013245
